h1,h2,h3,h4,h5,h6,h7,h8,img_filename
-0.06156909838318825,0.12359604239463806,-0.10357798635959625,-0.1149958074092865,0.061382900923490524,-0.07156835496425629,-0.0880020260810852,0.00987783819437027,heart_442.png
-0.05643346160650253,0.17732292413711548,-0.11271709948778152,-0.09064896404743195,0.08847551047801971,-0.09443685412406921,-0.1348499357700348,0.047631628811359406,heart_503.png
-0.0344010666012764,0.21725620329380035,-0.1234234943985939,-0.09411989897489548,0.06838317960500717,-0.0846913531422615,-0.1218034029006958,0.018688179552555084,heart_829.png
-0.06121663749217987,0.1814965307712555,-0.13036182522773743,-0.0683024525642395,0.08588044345378876,-0.08963297307491302,-0.13398222625255585,0.06713495403528214,heart_845.png
0.0020676180720329285,0.12252219021320343,-0.1036185622215271,-0.15514008700847626,0.01865844428539276,-0.047969698905944824,-0.0719509869813919,-0.010122515261173248,heart_556.png
-0.06539714336395264,0.13276618719100952,-0.1294846087694168,-0.0963812991976738,0.08755998313426971,-0.08208415657281876,-0.07416816800832748,-0.0025560185313224792,heart_505.png
-0.11651606857776642,0.17700189352035522,-0.1463811695575714,-0.08190971612930298,0.09934079647064209,-0.10135103017091751,-0.12770198285579681,0.03834424912929535,heart_801.png
-0.14416001737117767,0.193217933177948,-0.15248660743236542,0.011496495455503464,0.1363947093486786,-0.11954189836978912,-0.16974708437919617,0.061752792447805405,heart_507.png
-0.04235246032476425,0.1233978122472763,-0.11081026494503021,-0.133045494556427,0.017231736332178116,-0.07283897697925568,-0.05796962231397629,-0.012261532247066498,heart_822.png
-0.0760754942893982,0.18201664090156555,-0.12253592163324356,-0.052562303841114044,0.08046045154333115,-0.07854488492012024,-0.1335926651954651,0.05265084281563759,heart_498.png
-0.08469568192958832,0.14304843544960022,-0.10473980009555817,-0.12965655326843262,0.05917428433895111,-0.060270749032497406,-0.09978018701076508,-0.023663681000471115,heart_647.png
-0.12809441983699799,0.17890746891498566,-0.13858149945735931,-0.03425094485282898,0.09831836074590683,-0.09954573214054108,-0.1501515805721283,0.039314087480306625,heart_125.png
-0.040052805095911026,0.14533253014087677,-0.1455295830965042,-0.08515451103448868,0.10023099184036255,-0.09880371391773224,-0.1115262433886528,0.011813800781965256,heart_958.png
-0.09167569875717163,0.15214750170707703,-0.1346828192472458,-0.08466792106628418,0.08606212586164474,-0.0895683690905571,-0.10597176849842072,0.03840639814734459,heart_103.png
-0.1295996904373169,0.17882631719112396,-0.15508118271827698,0.010852847248315811,0.1225796490907669,-0.1049589142203331,-0.1575261354446411,0.076760433614254,heart_878.png
-0.06651121377944946,0.14408588409423828,-0.12036411464214325,-0.08931048214435577,0.08617419749498367,-0.0837426632642746,-0.10027025640010834,0.026571273803710938,heart_367.png
-0.04985056445002556,0.14532482624053955,-0.11202316731214523,-0.09739969670772552,0.04862089082598686,-0.06324374675750732,-0.10218176245689392,0.013700578361749649,heart_61.png
-0.05891980603337288,0.12499749660491943,-0.11265287548303604,-0.1150832250714302,0.04979002848267555,-0.05233234167098999,-0.093131422996521,0.01919703185558319,heart_465.png
-0.0961432158946991,0.20751604437828064,-0.15962135791778564,-0.0815793126821518,0.10943838208913803,-0.09579969942569733,-0.14211468398571014,0.009747110307216644,heart_1063.png
-0.10355859994888306,0.14262865483760834,-0.16764606535434723,-0.07439639419317245,0.09128645062446594,-0.10373730957508087,-0.07638527452945709,0.0060369037091732025,heart_999.png
-0.07215344160795212,0.15276116132736206,-0.14162050187587738,-0.10927997529506683,0.0889362096786499,-0.07495687901973724,-0.10922732949256897,-0.00021904334425926208,heart_872.png
-0.08009957522153854,0.13304506242275238,-0.18317849934101105,-0.08181311190128326,0.07340513169765472,-0.08794593811035156,-0.09098174422979355,0.023710772395133972,heart_852.png
-0.09347878396511078,0.12800031900405884,-0.14812476933002472,-0.12592163681983948,0.08200043439865112,-0.08254070580005646,-0.1098627820611,0.004108048975467682,heart_184.png
-0.05670926719903946,0.13402089476585388,-0.10450215637683868,-0.10783452540636063,0.07814830541610718,-0.07734142988920212,-0.10406355559825897,0.006027162075042725,heart_1078.png
-0.04828803241252899,0.18791458010673523,-0.1237519159913063,-0.06269665062427521,0.13064886629581451,-0.13122785091400146,-0.13883155584335327,0.03396778926253319,heart_921.png
-0.09570999443531036,0.19111284613609314,-0.15990042686462402,-0.02696646749973297,0.11114123463630676,-0.11160573363304138,-0.13946303725242615,0.03625430166721344,heart_389.png
-0.05006364732980728,0.1540103256702423,-0.10767879337072372,-0.10094881057739258,0.06747303903102875,-0.07274408638477325,-0.09974048286676407,0.032578062266111374,heart_695.png
-0.10421145707368851,0.16204394400119781,-0.1691083461046219,-0.09461046755313873,0.08080573379993439,-0.0836799219250679,-0.10410702973604202,0.0180417001247406,heart_926.png
-0.07604057341814041,0.15927636623382568,-0.10393917560577393,-0.040143609046936035,0.1315407007932663,-0.1002606600522995,-0.17778801918029785,0.05167907848954201,heart_662.png
-0.05600697174668312,0.1366022825241089,-0.11721441149711609,-0.10370272397994995,0.06604253500699997,-0.07726819068193436,-0.1001710295677185,0.012032896280288696,heart_149.png
-0.09027114510536194,0.16510474681854248,-0.12683071196079254,-0.08656264841556549,0.08134175091981888,-0.08422103524208069,-0.15440860390663147,-0.0036251023411750793,heart_971.png
-0.13610871136188507,0.18319746851921082,-0.17218005657196045,-0.04566853493452072,0.10742536932229996,-0.11471469700336456,-0.1382676661014557,0.039327073842287064,heart_582.png
-0.07047758996486664,0.13982343673706055,-0.1325983852148056,-0.11493582278490067,0.09524665772914886,-0.07654474675655365,-0.09776034951210022,-0.005266886204481125,heart_306.png
-0.11994434893131256,0.17729251086711884,-0.14346051216125488,-0.055379316210746765,0.0778554230928421,-0.08802300691604614,-0.1294829100370407,0.04933949559926987,heart_1015.png
-0.05619100481271744,0.13086780905723572,-0.11481871455907822,-0.10587510466575623,0.06312346458435059,-0.05079777166247368,-0.08258189260959625,0.013051856309175491,heart_177.png
-0.03937486186623573,0.12271547317504883,-0.1098208948969841,-0.14030875265598297,0.03597598150372505,-0.06528343260288239,-0.08907543122768402,-0.00952649861574173,heart_164.png
-0.11788318306207657,0.18624916672706604,-0.15085482597351074,-0.06197306141257286,0.08046398311853409,-0.0940990298986435,-0.13907498121261597,0.03478199988603592,heart_82.png
-0.05743683874607086,0.16105583310127258,-0.11454013735055923,-0.07571057975292206,0.06405571103096008,-0.08617586642503738,-0.10352027416229248,0.031281352043151855,heart_1179.png
-0.02553463727235794,0.17096883058547974,-0.1261955052614212,-0.107305146753788,0.09623490273952484,-0.09322259575128555,-0.13137541711330414,0.010172363370656967,heart_1081.png
-0.10648826509714127,0.1620732545852661,-0.1398662030696869,-0.08349338173866272,0.053008660674095154,-0.0717165470123291,-0.0921221673488617,0.03217405825853348,heart_792.png
-0.046242132782936096,0.18069449067115784,-0.13804543018341064,-0.08879280090332031,0.09896419197320938,-0.11587831377983093,-0.14094051718711853,0.02347862720489502,heart_899.png
-0.09293612092733383,0.15148857235908508,-0.14814147353172302,-0.12142975628376007,0.09558705985546112,-0.08943216502666473,-0.09981478005647659,0.006966724991798401,heart_632.png
-0.017473727464675903,0.14669302105903625,-0.12730719149112701,-0.1130300983786583,0.10304467380046844,-0.06792080402374268,-0.12044699490070343,-0.0021074041724205017,heart_1144.png
-0.099530428647995,0.15038856863975525,-0.1418013721704483,-0.0699731633067131,0.08177492022514343,-0.0756005272269249,-0.11541706323623657,0.04699219763278961,heart_941.png
-0.12458349764347076,0.2061903178691864,-0.17606094479560852,-0.00041415542364120483,0.15026357769966125,-0.11162295192480087,-0.17639438807964325,0.06004652380943298,heart_807.png
-0.15800169110298157,0.23636102676391602,-0.20077544450759888,0.0029344558715820312,0.17056608200073242,-0.12772753834724426,-0.1816122829914093,0.07293840497732162,heart_8.png
-0.051259949803352356,0.12763124704360962,-0.11982110142707825,-0.1017388105392456,0.03980717062950134,-0.08982764184474945,-0.06379379332065582,0.003770161420106888,heart_45.png
-0.13783015310764313,0.20972496271133423,-0.17209959030151367,0.00229509174823761,0.13211528956890106,-0.126432865858078,-0.19941645860671997,0.08325626701116562,heart_513.png
-0.10063963383436203,0.1456555426120758,-0.11524835973978043,-0.12323049455881119,0.05072316527366638,-0.055757857859134674,-0.08037792891263962,-0.009075246751308441,heart_779.png
-0.06221909075975418,0.1742519587278366,-0.10512364655733109,-0.09569646418094635,0.0907677635550499,-0.10398264974355698,-0.13875073194503784,-0.021748576313257217,heart_140.png
-0.1364099681377411,0.188934326171875,-0.17607441544532776,-0.04506117105484009,0.1352083384990692,-0.12161137163639069,-0.1508534550666809,0.0463385283946991,heart_693.png
-0.008117474615573883,0.15644103288650513,-0.1297021508216858,-0.11760035157203674,0.08728556334972382,-0.09577028453350067,-0.12980595231056213,0.01535317674279213,heart_440.png
-0.08100222796201706,0.12806028127670288,-0.12406410276889801,-0.13254542648792267,0.03264927119016647,-0.05631551891565323,-0.08089275658130646,-0.01903725415468216,heart_1053.png
-0.12954923510551453,0.15490803122520447,-0.1489129215478897,-0.04960016533732414,0.11087709665298462,-0.07831010967493057,-0.1310591995716095,0.07071841508150101,heart_1059.png
-0.05502784252166748,0.15634852647781372,-0.12345536053180695,-0.09763376414775848,0.0870678499341011,-0.11212180554866791,-0.11831614375114441,0.02765117958188057,heart_524.png
-0.06238293647766113,0.1577220857143402,-0.11866801977157593,-0.05141790211200714,0.11310911923646927,-0.09694259613752365,-0.16509801149368286,0.017368905246257782,heart_94.png
-0.1044544130563736,0.1649797260761261,-0.13192789256572723,-0.10366326570510864,0.10324397683143616,-0.09925925731658936,-0.12680262327194214,0.03151649236679077,heart_1045.png
-0.05028378590941429,0.13853035867214203,-0.10539175570011139,-0.09005569666624069,0.051767997443675995,-0.07194556295871735,-0.09093698114156723,0.016627438366413116,heart_11.png
-0.08516465127468109,0.16022372245788574,-0.09214164316654205,-0.06256110966205597,0.09235110878944397,-0.11933456361293793,-0.11167480051517487,0.048182982951402664,heart_309.png
-0.05791960656642914,0.1341261863708496,-0.12117213755846024,-0.12453191727399826,0.01794709637761116,-0.07133990526199341,-0.08933170139789581,-0.00257255882024765,heart_208.png
-0.11088089644908905,0.1526489108800888,-0.13279959559440613,-0.05661126971244812,0.09204073250293732,-0.05641351640224457,-0.106073759496212,0.04249744862318039,heart_867.png
-0.06999623775482178,0.14721813797950745,-0.1473030298948288,-0.10524338483810425,0.10491383075714111,-0.08528067171573639,-0.1262124925851822,-0.017203491181135178,heart_615.png
-0.11336331814527512,0.13755705952644348,-0.11979171633720398,-0.0865410715341568,0.05314532294869423,-0.05517952889204025,-0.09851499646902084,0.019325383007526398,heart_606.png
-0.0586012527346611,0.15397703647613525,-0.13603004813194275,-0.10310614109039307,0.07334764301776886,-0.0691567212343216,-0.10363133251667023,-0.010851938277482986,heart_1061.png
-0.02279459312558174,0.11613962054252625,-0.11276159435510635,-0.1137363463640213,0.04737316817045212,-0.05413823947310448,-0.07799192517995834,-0.013716161251068115,heart_937.png
-0.05089094489812851,0.13998565077781677,-0.12799018621444702,-0.09247738867998123,0.06722588837146759,-0.09249769151210785,-0.10062329471111298,0.02230372279882431,heart_257.png
-0.047428250312805176,0.12028311938047409,-0.0960875079035759,-0.1337050348520279,0.03434903919696808,-0.06157363951206207,-0.07515775412321091,-0.02419833093881607,heart_596.png
-0.10842323303222656,0.18287716805934906,-0.11928410828113556,-0.07852315902709961,0.14538516104221344,-0.09764675796031952,-0.15428677201271057,0.027637839317321777,heart_751.png
-0.04433818906545639,0.12330673635005951,-0.10171865671873093,-0.1092175766825676,0.05978379771113396,-0.08160137385129929,-0.07592683285474777,0.014159884303808212,heart_948.png
-0.09469553083181381,0.16666179895401,-0.1483840048313141,-0.08738774806261063,0.11840604245662689,-0.10088568180799484,-0.14052452147006989,0.029263503849506378,heart_599.png
-0.14330297708511353,0.1777847409248352,-0.16841445863246918,-0.04002082347869873,0.1257200539112091,-0.09193350374698639,-0.15215514600276947,0.05646699666976929,heart_210.png
-0.02504821866750717,0.15612636506557465,-0.11046534776687622,-0.11148449778556824,0.05979837104678154,-0.09204257279634476,-0.0957721695303917,0.018177933990955353,heart_1034.png
-0.06063473969697952,0.16646189987659454,-0.1311551332473755,-0.09643497318029404,0.0976598784327507,-0.09612523019313812,-0.11370265483856201,0.02707000821828842,heart_848.png
-0.15296322107315063,0.20363523066043854,-0.21051736176013947,0.016948089003562927,0.15102681517601013,-0.13127151131629944,-0.20021051168441772,0.08821874111890793,heart_1031.png
-0.03345970809459686,0.1482507586479187,-0.12031159549951553,-0.1143328845500946,0.07449071109294891,-0.07323811948299408,-0.09217989444732666,-0.00871419906616211,heart_403.png
-0.09273622930049896,0.17719416320323944,-0.16353929042816162,-0.08293890953063965,0.10023324191570282,-0.0845506340265274,-0.12636399269104004,0.04884456843137741,heart_462.png
-0.028849706053733826,0.12020740658044815,-0.11383478343486786,-0.1349470615386963,0.05338001251220703,-0.045538634061813354,-0.07847999781370163,0.0010686703026294708,heart_411.png
-0.03297810256481171,0.13031378388404846,-0.10662516951560974,-0.10960999876260757,0.05226507782936096,-0.04868781566619873,-0.07433684170246124,-0.0016039535403251648,heart_269.png
-0.04162962734699249,0.13464277982711792,-0.12490230798721313,-0.12733201682567596,0.06661872565746307,-0.06359770894050598,-0.07450145483016968,0.003629114478826523,heart_320.png
-0.13486608862876892,0.14567629992961884,-0.16361814737319946,-0.04619808495044708,0.08953508734703064,-0.09619695693254471,-0.1764727234840393,0.032068196684122086,heart_871.png
-0.03497844189405441,0.1492401659488678,-0.10997185111045837,-0.08104315400123596,0.08040794730186462,-0.09988537430763245,-0.10036668181419373,0.0443730503320694,heart_1178.png
-0.13336101174354553,0.1652144491672516,-0.15480950474739075,-0.038635093718767166,0.11046835780143738,-0.08504777401685715,-0.12816709280014038,0.06310213357210159,heart_815.png
-0.08233723789453506,0.1561872363090515,-0.15697410702705383,-0.04924812912940979,0.12775221467018127,-0.12506820261478424,-0.15518541634082794,0.04275629296898842,heart_163.png
-0.15035979449748993,0.23807519674301147,-0.16839775443077087,0.01730608195066452,0.17917388677597046,-0.11630937457084656,-0.18835242092609406,0.0989484190940857,heart_133.png
-0.06353206932544708,0.1276128590106964,-0.09644250571727753,-0.11346980929374695,0.05013878270983696,-0.05486638471484184,-0.08982528746128082,0.0055181365460157394,heart_52.png
-0.022577352821826935,0.1943986415863037,-0.11149799823760986,-0.09090963751077652,0.09619645774364471,-0.0858694463968277,-0.11644448339939117,0.012817662209272385,heart_1027.png
-0.13028226792812347,0.16272535920143127,-0.18078449368476868,-0.012908175587654114,0.13595548272132874,-0.14031444489955902,-0.17900718748569489,0.04854332283139229,heart_1104.png
-0.06671451032161713,0.19694207608699799,-0.14536333084106445,-0.0622662752866745,0.15908466279506683,-0.11734215170145035,-0.15177227556705475,0.06407013535499573,heart_488.png
-0.05784011259675026,0.1658976823091507,-0.1010856032371521,-0.11021260917186737,0.08821409195661545,-0.09881267696619034,-0.10248580574989319,0.018609747290611267,heart_636.png
-0.07340122014284134,0.16705191135406494,-0.11740799248218536,-0.10395520180463791,0.12811340391635895,-0.08717759698629379,-0.15439373254776,-0.0016514509916305542,heart_1175.png
-0.06862623244524002,0.15094678103923798,-0.12217536568641663,-0.11410869657993317,0.06068029627203941,-0.057658225297927856,-0.07390787452459335,0.010410092771053314,heart_573.png
-0.1097738966345787,0.16179373860359192,-0.19000354409217834,-0.0670761838555336,0.08769933879375458,-0.10409528017044067,-0.12173173576593399,0.03805694729089737,heart_284.png
-0.10880932211875916,0.1667107343673706,-0.15813004970550537,-0.07914871722459793,0.06783980876207352,-0.07469341903924942,-0.11154712736606598,0.03500499576330185,heart_597.png
-0.04791935160756111,0.15717631578445435,-0.13088946044445038,-0.10120312869548798,0.09607558697462082,-0.09887159615755081,-0.12395377457141876,0.03562897443771362,heart_176.png
-0.05782964080572128,0.15733423829078674,-0.12229354679584503,-0.12115389853715897,0.060442302376031876,-0.0917532742023468,-0.08156845718622208,-0.003321416676044464,heart_955.png
-0.05332702398300171,0.14966194331645966,-0.1095203086733818,-0.09134502708911896,0.05318412184715271,-0.07132285088300705,-0.09653118252754211,0.0042464956641197205,heart_348.png
-0.08072442561388016,0.12586908042430878,-0.12460950016975403,-0.13753610849380493,0.04850766062736511,-0.06716027855873108,-0.06826448440551758,-0.006635196506977081,heart_759.png
-0.043535053730010986,0.1281205713748932,-0.12119153887033463,-0.11706922203302383,0.04746067523956299,-0.04616650193929672,-0.06829691678285599,-0.011633001267910004,heart_93.png
-0.05931413918733597,0.15453685820102692,-0.11230285465717316,-0.09944388270378113,0.07917889207601547,-0.08487588167190552,-0.1091916412115097,0.01788424327969551,heart_259.png
-0.04016534984111786,0.13292992115020752,-0.1039954125881195,-0.12344450503587723,0.0534316748380661,-0.04976148158311844,-0.07284318655729294,-0.012228071689605713,heart_628.png
-0.14194147288799286,0.19276247918605804,-0.19550156593322754,0.004616796970367432,0.14806833863258362,-0.11475178599357605,-0.17451709508895874,0.09355446696281433,heart_415.png
-0.09669315069913864,0.15046828985214233,-0.1488427072763443,-0.09627340734004974,0.08437464386224747,-0.07372379302978516,-0.09144791960716248,-0.0019029304385185242,heart_241.png
-0.08420248329639435,0.21262246370315552,-0.18087546527385712,-0.04262945055961609,0.13113591074943542,-0.1165112555027008,-0.15711411833763123,0.06912031769752502,heart_489.png
-0.06523719429969788,0.18118146061897278,-0.11738855391740799,-0.08136965334415436,0.09581740200519562,-0.08301202952861786,-0.12583886086940765,0.0017258860170841217,heart_739.png
-0.06527626514434814,0.132780060172081,-0.11440139263868332,-0.0972711369395256,0.05175213888287544,-0.07286161184310913,-0.08545465022325516,0.0068170614540576935,heart_499.png
-0.0988050252199173,0.15203064680099487,-0.15354478359222412,-0.1360710859298706,0.030610334128141403,-0.07049891352653503,-0.07692717760801315,0.002278212457895279,heart_843.png
-0.07456204295158386,0.15828581154346466,-0.11037948727607727,-0.09809726476669312,0.0730920284986496,-0.1195046454668045,-0.11257976293563843,0.025005795061588287,heart_204.png
-0.1188688576221466,0.19074559211730957,-0.14710019528865814,-0.10752691328525543,0.08724740147590637,-0.09210890531539917,-0.10684212297201157,0.014554373919963837,heart_675.png
-0.1584237962961197,0.19612082839012146,-0.1609567105770111,0.024658266454935074,0.14367768168449402,-0.12991920113563538,-0.18550436198711395,0.09119854867458344,heart_263.png
-0.09155227988958359,0.19065207242965698,-0.14254330098628998,-0.07961895316839218,0.10788510739803314,-0.09324915707111359,-0.14375025033950806,0.04350994527339935,heart_570.png
-0.06909549236297607,0.15630577504634857,-0.13727524876594543,-0.10484752058982849,0.11136366426944733,-0.08462369441986084,-0.11850425601005554,-0.022805653512477875,heart_410.png
-0.04043516889214516,0.13768422603607178,-0.11473651230335236,-0.10721337795257568,0.04102111607789993,-0.06537897884845734,-0.09056847542524338,-0.025573676452040672,heart_1033.png
-0.13951653242111206,0.18830463290214539,-0.1394888311624527,-0.0046464502811431885,0.12194277346134186,-0.11576348543167114,-0.16944384574890137,0.08004863560199738,heart_560.png
-0.1109507605433464,0.18528424203395844,-0.14085352420806885,-0.0861477181315422,0.08767710626125336,-0.08038896322250366,-0.12089768797159195,0.013445883989334106,heart_341.png
-0.061022572219371796,0.1436903476715088,-0.14893820881843567,-0.12820515036582947,0.03672534599900246,-0.0739111378788948,-0.08536378294229507,0.0041016340255737305,heart_626.png
-0.0632515400648117,0.16999465227127075,-0.11187668144702911,-0.04455852508544922,0.11121506243944168,-0.10175446420907974,-0.15502825379371643,0.05607139319181442,heart_587.png
-0.0768878310918808,0.13673251867294312,-0.13545891642570496,-0.12911976873874664,0.05537485331296921,-0.07172080129384995,-0.07997874170541763,-0.015511371195316315,heart_1194.png
-0.05653901770710945,0.1328083574771881,-0.11385834217071533,-0.09648115187883377,0.047038935124874115,-0.048343271017074585,-0.06397802382707596,0.005624465644359589,heart_374.png
-0.04227682203054428,0.17522162199020386,-0.11450348049402237,-0.11759205162525177,0.11869017779827118,-0.08049024641513824,-0.12117542326450348,-0.008853524923324585,heart_419.png
-0.060225676745176315,0.17118586599826813,-0.08375594764947891,-0.10900914669036865,0.1231263056397438,-0.08791357278823853,-0.14241139590740204,0.03710447996854782,heart_105.png
-0.08297719806432724,0.19009345769882202,-0.10654513537883759,-0.09333928674459457,0.07236084342002869,-0.08312936127185822,-0.12207421660423279,0.03240248188376427,heart_308.png
-0.061318811029195786,0.18256495893001556,-0.11787378787994385,-0.10956145077943802,0.12766984105110168,-0.07483011484146118,-0.14388243854045868,0.0030156858265399933,heart_33.png
-0.06603915244340897,0.15922345221042633,-0.0992262214422226,-0.0781707912683487,0.08092940598726273,-0.08044634759426117,-0.11371548473834991,0.04027451574802399,heart_44.png
-0.11937876790761948,0.1549425572156906,-0.13685357570648193,-0.06540663540363312,0.10310603678226471,-0.05341841280460358,-0.10436669737100601,0.030131295323371887,heart_296.png
-0.11003125458955765,0.15317146480083466,-0.13108034431934357,-0.05708429217338562,0.07170456647872925,-0.06696577370166779,-0.11214318126440048,0.03052682802081108,heart_334.png
-0.10338900983333588,0.16937659680843353,-0.14518481492996216,-0.037489332258701324,0.12872454524040222,-0.1095287948846817,-0.13711372017860413,0.02443729154765606,heart_167.png
-0.12094707041978836,0.15531349182128906,-0.14330287277698517,-0.06624184548854828,0.07864074409008026,-0.07431693375110626,-0.11503191292285919,0.06018632650375366,heart_793.png
-0.06614866107702255,0.1511954963207245,-0.13466611504554749,-0.14456132054328918,0.07777497172355652,-0.0760074332356453,-0.08977467566728592,0.016594629734754562,heart_634.png
-0.04330090433359146,0.16798615455627441,-0.12703947722911835,-0.08932706713676453,0.05514087527990341,-0.08993138372898102,-0.10656608641147614,0.02308022975921631,heart_837.png
-0.1074109673500061,0.16087031364440918,-0.1768464297056198,-0.10231085121631622,0.07849019020795822,-0.09484077244997025,-0.10272391140460968,0.033660512417554855,heart_17.png
-0.08835427463054657,0.14826571941375732,-0.14621466398239136,-0.10584080964326859,0.07790902256965637,-0.08089210093021393,-0.09563082456588745,0.03707471862435341,heart_835.png
-0.08215458691120148,0.18779239058494568,-0.16401569545269012,-0.04274916648864746,0.12457222491502762,-0.0884687602519989,-0.17367494106292725,0.049901869148015976,heart_256.png
-0.07269080728292465,0.12552222609519958,-0.1404034048318863,-0.12297636270523071,0.07721585780382156,-0.06425102055072784,-0.07985437661409378,-0.017096202820539474,heart_51.png
-0.04201486334204674,0.12489037215709686,-0.10881579667329788,-0.1458745151758194,0.031637758016586304,-0.05028753727674484,-0.07363545149564743,-0.01032945141196251,heart_919.png
-0.04815775901079178,0.1444052755832672,-0.10784555226564407,-0.08618819713592529,0.06530418992042542,-0.07594487071037292,-0.09780611097812653,0.019213471561670303,heart_450.png
